,Date,Price,MarketCap,ActiveAddress,RiskFree,Asset
2256,2020-10-19,3.14862245837747,104352146.98510271,854.0,0.0009,ANT
2257,2020-10-26,3.03948686891691,115513052.11338833,291.0,0.0008,ANT
2258,2020-11-02,3.10835221970293,123120348.14635913,598.0,0.0009,ANT
2259,2020-11-09,3.23073325871276,127967802.70247228,577.0,0.001,ANT
2260,2020-11-16,3.97039450176531,157265431.58048347,755.0,0.0009,ANT
2261,2020-11-23,3.27046476941099,129541548.88173069,574.0,0.0008,ANT
2262,2020-11-30,3.45564220904142,136876338.90058154,486.0,0.0008,ANT
2263,2020-12-07,3.00487807773139,119021786.75974144,332.0,0.0009,ANT
2264,2020-12-14,3.1112478443811398,123235042.45809852,356.0,0.0007000000000000001,ANT
2265,2020-12-21,2.9486741428508,116795575.7191037,605.0,0.0008,ANT
2266,2020-12-28,3.0637436583018,121353424.316041,306.0,0.0009,ANT
2267,2021-01-04,3.80725429464328,150803525.82533288,767.0,0.0009,ANT
2268,2021-01-11,4.82588040022502,191150819.78874984,506.0,0.0009,ANT
2269,2021-01-18,4.25031702392132,168353029.10672155,442.0,,ANT
2270,2021-01-25,4.20629673838265,166609406.60259584,333.0,0.0007000000000000001,ANT
2271,2021-02-01,5.18020018151129,205185257.24747407,407.0,0.0006,ANT
2272,2021-02-08,6.56413372780117,260002204.61610913,532.0,0.0004,ANT
2273,2021-02-15,5.7932854634846,229469272.70797962,501.0,,ANT
2274,2021-02-22,3.795656810555,150344155.01480505,233.0,0.0003,ANT
2275,2021-03-01,5.06233263111839,200516579.82168373,260.0,0.0003,ANT
2276,2021-03-08,5.87429162629628,232677888.16158092,230.0,0.0004,ANT
2277,2021-03-15,7.24461514212407,286955748.7181895,245.0,0.0002,ANT
2278,2021-03-22,9.31086158322807,368798784.257197,414.0,0.0002,ANT
2279,2021-03-29,11.47526091064505,454529608.78543925,196.0,0.0002,ANT
2280,2021-04-05,11.24447673454564,445388357.69815236,353.0,0.0003,ANT
2281,2021-04-12,8.79248461751974,348266120.01004094,269.0,0.0002,ANT
2282,2021-04-19,7.8101934562718,178779651.1357058,197.0,0.0001,ANT
2283,2021-04-26,9.52184254611877,188577819.75959584,120.0,0.0002,ANT
2284,2021-05-03,10.18531227807879,201717679.5003456,324.0,0.0002,ANT
2285,2021-05-10,7.69554724247964,152408477.0163851,160.0,0.0002,ANT
2286,2021-05-17,3.3800710030228798,66941499.74602346,136.0,0.0,ANT
2287,2021-05-24,4.15105949583459,82210742.89197661,178.0,0.0001,ANT
2288,2021-05-31,5.58418537575284,113319651.00767618,133.0,,ANT
2289,2021-06-07,4.41199462966301,153770899.068585,134.0,0.0001,ANT
2290,2021-06-14,4.12869493138107,85746631.96905659,112.0,0.0001,ANT
2291,2021-06-21,3.50179587706399,76038149.60822405,79.0,0.0004,ANT
2292,2021-06-28,3.7705757525704398,99369974.86910261,77.0,0.0004,ANT
2293,2021-07-05,3.80945035392489,92013088.18573695,67.0,,ANT
2294,2021-07-12,3.48645134068318,81907294.67155762,70.0,0.0005,ANT
2295,2021-07-19,3.66573516807608,98925045.56918828,68.0,0.0005,ANT
2296,2021-07-26,3.87774348719794,130578926.20463587,20.0,0.0005,ANT
2297,2021-08-02,4.33971116310492,136486049.15964252,54.0,0.0005,ANT
2298,2021-08-09,5.07412161816945,200189134.64522663,83.0,0.0004,ANT
2299,2021-08-16,5.29304396178712,191424080.70698577,64.0,0.0004,ANT
2300,2021-08-23,4.95479583912794,196257098.80647492,64.0,0.0004,ANT
2301,2021-08-30,6.87386937118013,272270685.6474508,95.0,0.0004,ANT
2302,2021-09-06,6.02263187888186,237610675.274881,86.0,,ANT
2303,2021-09-13,5.96831993323241,236402304.5299085,86.0,0.0006,ANT
2304,2021-09-20,4.53833877367964,179761433.17341286,58.0,0.0006,ANT
2305,2021-09-27,4.95180031079314,196138447.35857108,38.0,0.0006,ANT
2306,2021-10-04,4.62374973964343,183144520.77793914,60.0,0.0009,ANT
2307,2021-10-11,4.84442234493762,191885257.3707765,54.0,,ANT
2308,2021-10-18,4.54005244421302,179829310.8454928,105.0,0.0005,ANT
2309,2021-10-25,4.69641775924919,186022866.35803646,65.0,0.0007000000000000001,ANT
2310,2021-11-01,4.95998343674278,196462577.07252657,91.0,0.0005,ANT
2311,2021-11-08,5.44648057742927,215732496.66331652,81.0,0.0004,ANT
2312,2021-11-15,5.150122066754171,203993877.47493446,88.0,0.0006,ANT
2313,2021-11-22,5.875151608651374,232711951.65229082,89.0,0.0007000000000000001,ANT
2314,2021-11-29,3.902859895330632,154590418.04647684,67.0,0.0007000000000000001,ANT
2315,2021-12-06,4.486719982615013,177716837.49133846,80.0,0.0005,ANT
2316,2021-12-13,5.621634480680667,222670259.18932995,99.0,0.0001,ANT
2317,2021-12-20,9.80294198632847,388289854.20792234,126.0,0.0003,ANT
2318,2021-12-27,13.044397352915437,265526476.6359846,46.0,0.0004,ANT
2319,2022-01-03,8.191780672207031,175043245.15573832,74.0,0.0005,ANT
2320,2022-01-10,8.078440377189288,243888872.38771087,47.0,0.0005,ANT
2321,2022-01-17,4.703282985753254,163007945.36586148,43.0,,ANT
2322,2022-01-24,6.902256734738413,263327461.73201102,45.0,0.0005,ANT
2323,2022-01-31,7.995292311659107,276983280.6012812,41.0,0.0003,ANT
2324,2022-02-07,5.814587844006151,230313049.83514515,44.0,0.0003,ANT
2325,2022-02-14,4.894093855710828,193852722.20973146,56.0,0.0003,ANT
2326,2022-02-21,4.8462357179727125,191957084.21137217,42.0,,ANT
2327,2022-02-28,4.598364224814161,182139012.6492777,53.0,0.0006,ANT
2328,2022-03-07,4.276841620786966,169403655.7312848,60.0,0.0017000000000000001,ANT
2329,2022-03-14,4.653646890272683,184328732.64772832,34.0,0.0023,ANT
2330,2022-03-21,5.579595537070056,221005116.69349715,61.0,0.0022,ANT
2331,2022-03-28,5.933934217990162,235040302.75769886,12.0,0.0019,ANT
2332,2022-04-04,4.611338650577887,182652923.46250644,42.0,0.0018,ANT
2333,2022-04-11,4.19807964617812,166283931.50149253,47.0,0.0022,ANT
2334,2022-04-18,4.203924242185907,166515433.16037545,46.0,0.0038,ANT
2335,2022-04-25,3.410175475882663,135075423.2964552,1257.0,0.004,ANT
2336,2022-05-02,2.979399024989004,118012573.63897686,60.0,0.0040999999999999995,ANT
2337,2022-05-09,1.6480531063654902,65278597.107891515,71.0,0.0051,ANT
2338,2022-05-16,2.058500953307895,81536240.46347688,46.0,0.0064,ANT
2339,2022-05-23,1.846456777430793,73137271.84244598,24.0,0.0055000000000000005,ANT
2340,2021-01-18,0.6213085867587,0.0,2413.0,,ARMOR
2341,2021-01-25,0.59749492930574,5930590.11067381,2045.0,0.0007000000000000001,ARMOR
2342,2021-02-01,1.11830483688463,12480561.555841692,2294.0,0.0006,ARMOR
2343,2021-02-08,1.03504649064848,19821132.425455697,1621.0,0.0004,ARMOR
2344,2021-02-15,1.05457147423799,21721154.185743324,4312.0,,ARMOR
2345,2021-02-22,0.6513601279369999,13416154.442816045,2120.0,0.0003,ARMOR
2346,2021-03-01,0.64366154646966,13257585.697929,1407.0,0.0003,ARMOR
2347,2021-03-08,0.64326587030172,13249435.901294628,1685.0,0.0004,ARMOR
2348,2021-03-15,0.5733041345832001,11808424.375980742,1112.0,0.0002,ARMOR
2349,2021-03-22,0.53881376467072,11098021.467222344,1148.0,0.0002,ARMOR
2350,2021-03-29,1.15711796804432,23833318.47008845,4394.0,0.0002,ARMOR
2351,2021-04-05,1.16622764209519,24020951.68364924,3600.0,0.0003,ARMOR
2352,2021-04-12,1.31352284719086,27054811.349743057,2695.0,0.0002,ARMOR
2353,2021-04-19,1.02203319546584,21050958.76759088,1895.0,0.0001,ARMOR
2354,2021-04-26,1.05130906724445,45889498.68475418,612.0,0.0002,ARMOR
2355,2021-05-03,1.13635790637133,54434765.96073649,1287.0,0.0002,ARMOR
2356,2021-05-10,0.76893538035444,45570133.54772508,988.0,0.0002,ARMOR
2357,2021-05-17,0.41756653895488,31580873.288768414,1159.0,0.0,ARMOR
2358,2021-05-24,0.46073743383284,38627443.9295004,1125.0,0.0001,ARMOR
2359,2021-05-31,0.44207781916525,37656410.11664144,718.0,,ARMOR
2360,2021-06-07,0.34695769615931,30219024.029687673,817.0,0.0001,ARMOR
2361,2021-06-14,0.29527872727829,26295598.08551094,674.0,0.0001,ARMOR
2362,2021-06-21,0.23522003776253,21755467.96583586,747.0,0.0004,ARMOR
2363,2021-06-28,0.22415493855041,22779658.016247775,404.0,0.0004,ARMOR
2364,2021-07-05,0.2048740063178,21402403.446317118,548.0,,ARMOR
2365,2021-07-12,0.17117161604151,18207242.273318566,537.0,0.0005,ARMOR
2366,2021-07-19,0.18729752143942,20672875.815640584,619.0,0.0005,ARMOR
2367,2021-07-26,0.204841005923,23244108.974356703,148.0,0.0005,ARMOR
2368,2021-08-02,0.23697740657096,27313674.96519237,497.0,0.0005,ARMOR
2369,2021-08-09,0.22695722817881,26911692.25728394,546.0,0.0004,ARMOR
2370,2021-08-16,0.27739407677855,33442307.693124846,1058.0,0.0004,ARMOR
2371,2021-08-23,0.22080437377872,27170784.60968387,964.0,0.0004,ARMOR
2372,2021-08-30,0.19933914936604,25020890.291619573,426.0,0.0004,ARMOR
2373,2021-09-06,0.15812671832235,19916810.533122726,675.0,,ARMOR
2374,2021-09-13,0.12922779315961,16276853.774494208,799.0,0.0006,ARMOR
2375,2021-09-20,0.14138459202331,17808060.27916605,563.0,0.0006,ARMOR
2376,2021-09-27,0.12871228927544,16211923.614056855,216.0,0.0006,ARMOR
2377,2021-10-04,0.11931094459436,15027779.639172465,352.0,0.0009,ARMOR
2378,2021-10-11,0.11314814781008,14251546.139806317,360.0,,ARMOR
2379,2021-10-18,0.14797206910532,18637784.277271286,505.0,0.0005,ARMOR
2380,2021-10-25,0.16217232021382,20426373.288991682,572.0,0.0007000000000000001,ARMOR
2381,2021-11-01,0.16835916396431,21205635.617862307,416.0,0.0005,ARMOR
2382,2021-11-08,0.16396606510920803,20652303.970442817,414.0,0.0004,ARMOR
2383,2021-11-15,0.132882423848309,18108798.296717424,422.0,0.0006,ARMOR
2384,2021-11-22,0.132556826457848,22468574.223726697,349.0,0.0007000000000000001,ARMOR
2385,2021-11-29,0.07657635207097101,13462705.530334407,1144.0,0.0007000000000000001,ARMOR
2386,2021-12-06,0.07685874554639201,13478261.725444127,590.0,0.0005,ARMOR
2387,2021-12-13,0.07164043210963801,12566989.720087554,383.0,0.0001,ARMOR
2388,2021-12-20,0.06260482258812901,10981985.15454063,292.0,0.0003,ARMOR
2389,2021-12-27,0.05422095817122301,9511308.124276225,108.0,0.0004,ARMOR
2390,2022-01-03,0.047197595909129,8279287.060903589,199.0,0.0005,ARMOR
2391,2022-01-10,0.045434343138757,7969981.564179775,99.0,0.0005,ARMOR
2392,2022-01-17,0.033763349869539,5922684.414812911,164.0,,ARMOR
2393,2022-01-24,0.035276584326326,6188132.309284316,124.0,0.0005,ARMOR
2394,2022-01-31,0.039878735896594006,6995430.5034846645,107.0,0.0003,ARMOR
2395,2022-02-07,0.036984011956431,6487645.0961765535,164.0,0.0003,ARMOR
2396,2022-02-14,0.023482601867704,4119260.696539579,159.0,0.0003,ARMOR
2397,2022-02-21,0.019796463334233003,3472647.2731859614,109.0,,ARMOR
2398,2022-02-28,0.017574256020135,3082833.0907501085,106.0,0.0006,ARMOR
2399,2022-03-07,0.017373841664931,3047676.893789317,130.0,0.0017000000000000001,ARMOR
2400,2022-03-14,0.023262668932706003,4080680.5979578574,160.0,0.0023,ARMOR
2401,2022-03-21,0.035348983746623,6200832.438859526,196.0,0.0022,ARMOR
2402,2022-03-28,0.041866483661567006,7344116.364149358,61.0,0.0019,ARMOR
2403,2022-04-04,0.036896480381137006,6472290.520910727,117.0,0.0018,ARMOR
2404,2022-04-11,0.031678005492772006,5556878.394749206,112.0,0.0022,ARMOR
2405,2022-04-18,0.025976215715866002,4556684.35065393,110.0,0.0038,ARMOR
2406,2022-04-25,0.019776993429732003,3469231.910066195,111.0,0.004,ARMOR
2407,2022-05-02,0.015908690590855,2790663.6689372235,106.0,0.0040999999999999995,ARMOR
2408,2022-05-09,0.013248166946627001,2323961.1058386704,134.0,0.0051,ARMOR
2409,2022-05-16,0.012272620921489001,2152833.203502473,125.0,0.0064,ARMOR
2410,2022-05-23,0.010414239597951,1826840.4881994203,105.0,0.0055000000000000005,ARMOR
2411,2020-11-23,,,2.0,0.0008,BADGER
2412,2020-11-30,9.14179654322905,0.0,8907.0,0.0008,BADGER
2413,2020-12-07,9.54317025917797,0.0,4857.0,0.0009,BADGER
2414,2020-12-14,6.24487979297773,0.0,3583.0,0.0007000000000000001,BADGER
2415,2020-12-21,5.65681574162043,0.0,2329.0,0.0008,BADGER
2416,2020-12-28,6.4401857958169,0.0,1677.0,0.0009,BADGER
2417,2021-01-04,8.43455263202196,0.0,2463.0,0.0009,BADGER
2418,2021-01-11,12.60977586743878,0.0,3709.0,0.0009,BADGER
2419,2021-01-18,12.5111546554855,13277857.178095391,7336.0,,BADGER
2420,2021-01-25,34.55683721839686,80103854.49103491,8183.0,0.0007000000000000001,BADGER
2421,2021-02-01,62.29507615891627,144401979.978805,8008.0,0.0006,BADGER
2422,2021-02-08,66.83252125199981,154919922.9028156,7211.0,0.0004,BADGER
2423,2021-02-15,60.71946102638992,140749653.68192467,7218.0,,BADGER
2424,2021-02-22,39.69751801681983,92020117.08356489,4765.0,0.0003,BADGER
2425,2021-03-01,51.7279854839224,337711862.3928274,7089.0,0.0003,BADGER
2426,2021-03-08,47.14263896556699,354958803.53620327,3547.0,0.0004,BADGER
2427,2021-03-15,43.38876951515874,346828696.7625646,2593.0,0.0002,BADGER
2428,2021-03-22,36.06010035693299,301559913.6343722,3283.0,0.0002,BADGER
2429,2021-03-29,41.57244923584111,350063865.08952564,4217.0,0.0002,BADGER
2430,2021-04-05,41.15503030061588,351068798.2454247,5066.0,0.0003,BADGER
2431,2021-04-12,39.49605725946456,339608869.75549996,3721.0,0.0002,BADGER
2432,2021-04-19,24.87674863282331,214036994.289679,3826.0,0.0001,BADGER
2433,2021-04-26,36.09216509419115,310507882.69834733,1244.0,0.0002,BADGER
2434,2021-05-03,35.1920974033468,302764426.12709683,2475.0,0.0002,BADGER
2435,2021-05-10,26.17073944725987,229564648.1467341,1495.0,0.0002,BADGER
2436,2021-05-17,10.52398874509677,94131062.58646785,1987.0,0.0,BADGER
2437,2021-05-24,11.75967027500704,108168035.12799993,2105.0,0.0001,BADGER
2438,2021-05-31,15.32219117515528,145283047.2595362,1856.0,,BADGER
2439,2021-06-07,13.099292713686,125025467.0921176,1816.0,0.0001,BADGER
2440,2021-06-14,12.11049062247114,116077253.27854016,1569.0,0.0001,BADGER
2441,2021-06-21,8.0508868083506,77282758.47594367,1532.0,0.0004,BADGER
2442,2021-06-28,9.62126709575383,92974022.49722181,889.0,0.0004,BADGER
2443,2021-07-05,9.07418933251607,88398904.18908197,1083.0,,BADGER
2444,2021-07-12,7.85576161050188,77038035.74849112,901.0,0.0005,BADGER
2445,2021-07-19,9.24471579304607,91179246.06140952,1060.0,0.0005,BADGER
2446,2021-07-26,10.90522073484038,108212960.63348235,257.0,0.0005,BADGER
2447,2021-08-02,23.13553493361621,230668854.16180265,1911.0,0.0005,BADGER
2448,2021-08-09,26.60971345109322,266562554.95532897,1705.0,0.0004,BADGER
2449,2021-08-16,24.45401187803909,246034401.25633064,1445.0,0.0004,BADGER
2450,2021-08-23,23.34830526968166,235552592.96610716,865.0,0.0004,BADGER
2451,2021-08-30,24.94528915982264,252259739.0634079,947.0,0.0004,BADGER
2452,2021-09-06,18.97498605246533,191951544.23001838,1196.0,,BADGER
2453,2021-09-13,20.64673180943818,208862975.8760631,1208.0,0.0006,BADGER
2454,2021-09-20,16.44110378451469,166318713.04451177,997.0,0.0006,BADGER
2455,2021-09-27,19.09316085306867,194456170.38953337,479.0,0.0006,BADGER
2456,2021-10-04,27.14623974430502,279222112.02965707,1093.0,0.0009,BADGER
2457,2021-10-11,27.29910270127662,280794437.2613924,1875.0,,BADGER
2458,2021-10-18,26.94074923046969,277108467.71591055,1390.0,0.0005,BADGER
2459,2021-10-25,25.57245450675692,263034395.3496161,1433.0,0.0007000000000000001,BADGER
2460,2021-11-01,32.45300743137172,333806721.00646234,2158.0,0.0005,BADGER
2461,2021-11-08,33.19241103507707,341412114.5273923,1615.0,0.0004,BADGER
2462,2021-11-15,26.714777374358054,280571024.60972834,1429.0,0.0006,BADGER
2463,2021-11-22,25.84414209204213,288374820.9397722,1038.0,0.0007000000000000001,BADGER
2464,2021-11-29,15.275010714833703,170557372.83654058,949.0,0.0007000000000000001,BADGER
2465,2021-12-06,15.476212598077883,172859905.495209,818.0,0.0005,BADGER
2466,2021-12-13,14.993730623211519,167188606.58384636,835.0,0.0001,BADGER
2467,2021-12-20,17.258495263962587,192131775.61919656,1024.0,0.0003,BADGER
2468,2021-12-27,15.431151929237252,181696369.47390363,308.0,0.0004,BADGER
2469,2022-01-03,12.237461697359448,153275417.76417437,683.0,0.0005,BADGER
2470,2022-01-10,14.446624056169727,180880094.73175204,573.0,0.0005,BADGER
2471,2022-01-17,10.74796229316561,134494019.3780962,932.0,,BADGER
2472,2022-01-24,10.956808827834069,136716915.2508353,661.0,0.0005,BADGER
2473,2022-01-31,11.678330311278701,145774323.75041658,546.0,0.0003,BADGER
2474,2022-02-07,10.949047179924566,136726421.5661643,682.0,0.0003,BADGER
2475,2022-02-14,8.818915001856965,110458198.09843037,536.0,0.0003,BADGER
2476,2022-02-21,7.925780587877583,99373083.69959135,553.0,,BADGER
2477,2022-02-28,7.41252327779777,92948563.70146641,628.0,0.0006,BADGER
2478,2022-03-07,6.814037234205696,85443910.28420478,672.0,0.0017000000000000001,BADGER
2479,2022-03-14,7.743132226628206,97094200.18569615,595.0,0.0023,BADGER
2480,2022-03-21,12.566267456245736,157573402.11598417,913.0,0.0022,BADGER
2481,2022-03-28,12.059211190326678,151215222.8743525,312.0,0.0019,BADGER
2482,2022-04-04,10.137197229780044,127114328.97469084,646.0,0.0018,BADGER
2483,2022-04-11,8.688804963809053,108952364.99117768,540.0,0.0022,BADGER
2484,2022-04-18,8.56576858156186,107409563.0890029,485.0,0.0038,BADGER
2485,2022-04-25,7.7408082133444225,97065058.46314706,455.0,0.004,BADGER
2486,2022-05-02,6.688894876039494,83874700.71631001,444.0,0.0040999999999999995,BADGER
2487,2022-05-09,4.898793712236412,61427913.59401,632.0,0.0051,BADGER
2488,2022-05-16,5.978128191792524,74962115.89846683,583.0,0.0064,BADGER
2489,2022-05-23,5.782656704232996,72511021.53662287,520.0,0.0055000000000000005,BADGER
2490,2020-06-15,,,105.0,0.0015,BAL
2491,2020-06-22,12.1125183547,0.0,3954.0,0.0014000000000000002,BAL
2492,2020-06-29,10.7484981077,0.0,3505.0,0.0011,BAL
2493,2020-07-06,9.75165627453,0.0,4137.0,0.0012,BAL
2494,2020-07-13,9.71530445488,0.0,4268.0,0.0011,BAL
2495,2020-07-20,10.8608468565,0.0,4819.0,0.0011,BAL
2496,2020-07-27,10.530976309,108237.6860421514,555.0,0.001,BAL
2497,2020-08-03,26.6787371401,91109363.87907158,8400.0,0.0009,BAL
2498,2020-08-10,19.6309934232,136314300.69281226,7068.0,0.0009,BAL
2499,2020-08-17,23.6360864772,164124989.99906215,7859.0,0.0009,BAL
2500,2020-08-24,33.1902608006,230467561.8452911,8619.0,0.0009,BAL
2501,2020-08-31,21.3171712055,148022834.24905828,8333.0,0.0008,BAL
2502,2020-09-07,22.4586758035,155949249.2632932,10221.0,,BAL
2503,2020-09-14,17.494660369400002,121479965.00751115,10157.0,0.001,BAL
2504,2020-09-21,14.9134126641,103556217.17277017,10136.0,0.0009,BAL
2505,2020-09-28,16.34286535837017,113482095.10427688,1643.0,0.0009,BAL
2506,2020-10-05,14.88110736563871,103331894.63985041,8974.0,0.0009,BAL
2507,2020-10-12,13.38745484138651,92960223.93871973,8394.0,,BAL
2508,2020-10-19,12.72574475679129,88365420.94029482,8384.0,0.0009,BAL
2509,2020-10-26,9.98612394592708,69341957.02557078,338.0,0.0008,BAL
2510,2020-11-02,10.28000644069001,71382627.40306294,2343.0,0.0009,BAL
2511,2020-11-09,12.55483696929729,87178666.14735256,2691.0,0.001,BAL
2512,2020-11-16,16.83933909038442,116929524.79532315,3448.0,0.0009,BAL
2513,2020-11-23,14.34678181610786,99621628.32492606,2837.0,0.0008,BAL
2514,2020-11-30,13.78163323849675,95697332.11210413,2362.0,0.0008,BAL
2515,2020-12-07,12.38402229044025,85992557.88505001,2586.0,0.0009,BAL
2516,2020-12-14,12.65971938465767,87906951.91448686,3312.0,0.0007000000000000001,BAL
2517,2020-12-21,13.08048739625665,90828693.87723622,3249.0,0.0008,BAL
2518,2020-12-28,15.62720611539582,108512678.26747507,1359.0,0.0009,BAL
2519,2021-01-04,19.38663230043871,134617498.35338762,3541.0,0.0009,BAL
2520,2021-01-11,20.75462052348177,144116577.38418895,3469.0,0.0009,BAL
2521,2021-01-18,23.0100846438321,159778139.0624653,2929.0,,BAL
2522,2021-01-25,26.61906429483992,184838283.84150258,3506.0,0.0007000000000000001,BAL
2523,2021-02-01,36.27610603738809,251895149.66170257,3963.0,0.0006,BAL
2524,2021-02-08,44.28723403768391,307523068.6151247,5024.0,0.0004,BAL
2525,2021-02-15,43.38913897189693,301286848.256366,4381.0,,BAL
2526,2021-02-22,34.44878706578389,239206555.5397892,4004.0,0.0003,BAL
2527,2021-03-01,43.5753666865621,302579982.03451717,6079.0,0.0003,BAL
2528,2021-03-08,51.97870256564881,360931326.21513176,4013.0,0.0004,BAL
2529,2021-03-15,58.41198328059502,405602940.2752774,4089.0,0.0002,BAL
2530,2021-03-22,53.26433295145236,369858526.3426164,3564.0,0.0002,BAL
2531,2021-03-29,55.39789245769551,378758483.09528196,2468.0,0.0002,BAL
2532,2021-04-05,52.22827877648056,362664341.2447678,3829.0,0.0003,BAL
2533,2021-04-12,57.51024753781061,399341439.670723,4430.0,0.0002,BAL
2534,2021-04-19,47.84298418841109,332213596.73999876,4653.0,0.0001,BAL
2535,2021-04-26,61.35753139664647,426056328.5955071,1380.0,0.0002,BAL
2536,2021-05-03,66.21143554508065,459761018.6924329,3767.0,0.0002,BAL
2537,2021-05-10,54.1223650117326,375816555.9617842,2459.0,0.0002,BAL
2538,2021-05-17,25.81043642697893,179223308.58518553,2923.0,0.0,BAL
2539,2021-05-24,27.6122014902201,191734460.68603653,2657.0,0.0001,BAL
2540,2021-05-31,29.12216231419936,202219373.46436927,2787.0,,BAL
2541,2021-06-07,23.8702519504707,165750995.4714889,2751.0,0.0001,BAL
2542,2021-06-14,19.46521596954453,135163170.07101837,2365.0,0.0001,BAL
2543,2021-06-21,16.41342356286972,113972039.35198522,2615.0,0.0004,BAL
2544,2021-06-28,25.24217072991134,175277367.621651,1939.0,0.0004,BAL
2545,2021-07-05,22.04857655722628,153101589.40394112,3358.0,,BAL
2546,2021-07-12,18.30342997629526,127095924.47572829,1770.0,0.0005,BAL
2547,2021-07-19,19.10202633483863,132641242.62666886,2146.0,0.0005,BAL
2548,2021-07-26,21.62873602436743,150186287.69681934,446.0,0.0005,BAL
2549,2021-08-02,24.10972639661433,167413865.5543289,2197.0,0.0005,BAL
2550,2021-08-09,28.26931518381019,196297347.1221119,1744.0,0.0004,BAL
2551,2021-08-16,30.11207949656364,209093191.082703,2088.0,0.0004,BAL
2552,2021-08-23,26.95797948621592,187191653.65375018,1458.0,0.0004,BAL
2553,2021-08-30,33.57527246775785,233141017.79506344,1233.0,0.0004,BAL
2554,2021-09-06,26.78868742580685,186016118.1966278,1611.0,,BAL
2555,2021-09-13,24.76748535232979,171981232.58155352,1554.0,0.0006,BAL
2556,2021-09-20,20.74353682507924,144039614.0556268,1224.0,0.0006,BAL
2557,2021-09-27,22.75003534762451,157972400.69793084,539.0,0.0006,BAL
2558,2021-10-04,20.72875130830389,143936945.92589113,964.0,0.0009,BAL
2559,2021-10-11,22.582420105076,156808508.78065,1055.0,,BAL
2560,2021-10-18,21.49406665149957,149251166.33074892,1305.0,0.0005,BAL
2561,2021-10-25,24.68230544136399,171389757.67521197,1160.0,0.0007000000000000001,BAL
2562,2021-11-01,26.16221102840386,181665971.9675726,1109.0,0.0005,BAL
2563,2021-11-08,24.325910253946923,168915009.7245745,1074.0,0.0004,BAL
2564,2021-11-15,21.097743038481998,146499162.14064547,1050.0,0.0006,BAL
2565,2021-11-22,20.64160045674732,143331785.1411762,989.0,0.0007000000000000001,BAL
2566,2021-11-29,15.720873900149627,109163091.53494988,753.0,0.0007000000000000001,BAL
2567,2021-12-06,15.231211641881787,105762959.56645966,1055.0,0.0005,BAL
2568,2021-12-13,17.548830312444814,121856111.93729398,1010.0,0.0001,BAL
2569,2021-12-20,18.172064924056393,126183747.75367543,850.0,0.0003,BAL
2570,2021-12-27,19.6439180262664,136404046.95224744,321.0,0.0004,BAL
2571,2022-01-03,18.638791837366966,129424620.5628557,816.0,0.0005,BAL
2572,2022-01-10,17.40293791798846,120843059.80600372,580.0,0.0005,BAL
2573,2022-01-17,12.03949366424949,83600209.3301192,674.0,,BAL
2574,2022-01-24,12.138329117520763,84286506.01444332,636.0,0.0005,BAL
2575,2022-01-31,14.623771838585487,101545000.2296969,612.0,0.0003,BAL
2576,2022-02-07,13.770571532603853,95620521.49581215,812.0,0.0003,BAL
2577,2022-02-14,12.544517389083685,87107008.72635835,728.0,0.0003,BAL
2578,2022-02-21,11.621630402279127,80698637.45788828,632.0,,BAL
2579,2022-02-28,11.16434900541159,77523352.71859618,646.0,0.0006,BAL
2580,2022-03-07,10.574279662610152,73426010.92390192,893.0,0.0017000000000000001,BAL
2581,2022-03-14,11.756443471710734,81634756.62861261,737.0,0.0023,BAL
2582,2022-03-21,13.975188760634516,97041348.94694553,858.0,0.0022,BAL
2583,2022-03-28,16.164848273136254,112245974.54929999,377.0,0.0019,BAL
2584,2022-04-04,17.139459002892405,119013506.74751337,2142.0,0.0018,BAL
2585,2022-04-11,14.460155695432364,100408877.38276981,1285.0,0.0022,BAL
2586,2022-04-18,14.599998106714562,101379919.45334588,888.0,0.0038,BAL
2587,2022-04-25,12.748458356962072,88523140.3412823,816.0,0.004,BAL
2588,2022-05-02,12.381452725700374,85974715.26175275,911.0,0.0040999999999999995,BAL
2589,2022-05-09,9.740281689448818,67634869.94392708,1003.0,0.0051,BAL
2590,2022-05-16,8.018489931319863,55679038.95828673,1009.0,0.0064,BAL
2591,2022-05-23,6.88534277583463,47810656.61246655,771.0,0.0055000000000000005,BAL
2592,2019-09-09,,,5.0,0.0204,BAND
2593,2019-09-16,0.729028037963,0.0,163.0,0.0208,BAND
2594,2019-09-23,0.5004287387749999,0.0,103.0,0.0194,BAND
2595,2019-09-30,0.437989316438,0.0,511.0,0.0191,BAND
2596,2019-10-07,0.430914716919,0.0,219.0,0.0176,BAND
2597,2019-10-14,0.33363018209,3950268.187629115,152.0,,BAND
2598,2019-10-21,0.310020873792,4855765.951977633,208.0,0.0176,BAND
2599,2019-10-28,0.333543259029,5224190.167889488,40.0,0.0174,BAND
2600,2019-11-04,0.34953273384,5474628.6187834395,684.0,0.0158,BAND
2601,2019-11-11,0.325394122021,5096552.626786382,66.0,,BAND
2602,2019-11-18,0.222710556719,3488250.0821143407,94.0,0.0159,BAND
2603,2019-11-25,0.278512513583,4362259.754042851,14.0,0.016,BAND
2604,2019-12-02,0.302159491881,4732635.434499839,91.0,0.016,BAND
2605,2019-12-09,0.266328606681,4171427.132416668,106.0,0.0154,BAND
2606,2019-12-16,0.252039046251,4045356.3183905766,129.0,0.015700000000000002,BAND
